seed_id,view,image,label
08437,top,train/08437.png,broken
08438,top,train/08438.png,pure
08439,bottom,train/08439.png,broken
08441,bottom,train/08441.png,silkcut
08442,top,train/08442.png,discolored
08443,bottom,train/08443.png,broken
08444,top,train/08444.png,pure
08445,top,train/08445.png,broken
08446,top,train/08446.png,pure
08447,top,train/08447.png,broken
08448,bottom,train/08448.png,broken
08449,top,train/08449.png,broken
08450,bottom,train/08450.png,discolored
08451,top,train/08451.png,broken
08452,bottom,train/08452.png,broken
08453,bottom,train/08453.png,silkcut
08454,top,train/08454.png,silkcut
08456,bottom,train/08456.png,broken
08457,bottom,train/08457.png,pure
08458,top,train/08458.png,broken
08463,bottom,train/08463.png,discolored
08464,bottom,train/08464.png,pure
08465,bottom,train/08465.png,discolored
08466,bottom,train/08466.png,pure
08467,bottom,train/08467.png,broken
08468,bottom,train/08468.png,broken
08469,bottom,train/08469.png,discolored
08470,bottom,train/08470.png,pure
08471,bottom,train/08471.png,broken
08472,top,train/08472.png,broken
08473,top,train/08473.png,discolored
08474,bottom,train/08474.png,pure
08475,top,train/08475.png,silkcut
08476,bottom,train/08476.png,pure
08477,top,train/08477.png,discolored
08478,bottom,train/08478.png,broken
08479,bottom,train/08479.png,broken
08482,bottom,train/08482.png,silkcut
08483,bottom,train/08483.png,broken
08484,top,train/08484.png,pure
08486,bottom,train/08486.png,pure
08488,bottom,train/08488.png,broken
08489,top,train/08489.png,discolored
08490,top,train/08490.png,pure
08491,bottom,train/08491.png,discolored
08492,bottom,train/08492.png,discolored
08494,top,train/08494.png,broken
08495,bottom,train/08495.png,silkcut
08496,bottom,train/08496.png,pure
08497,bottom,train/08497.png,pure
08498,bottom,train/08498.png,pure
08500,bottom,train/08500.png,pure
08501,top,train/08501.png,broken
08502,bottom,train/08502.png,broken
08506,top,train/08506.png,broken
08507,bottom,train/08507.png,silkcut
08508,bottom,train/08508.png,pure
08509,bottom,train/08509.png,broken
08510,top,train/08510.png,pure
08511,bottom,train/08511.png,broken
08512,bottom,train/08512.png,discolored
08513,bottom,train/08513.png,broken
08514,bottom,train/08514.png,broken
08515,bottom,train/08515.png,pure
08516,bottom,train/08516.png,discolored
08517,bottom,train/08517.png,pure
08518,top,train/08518.png,broken
08519,top,train/08519.png,silkcut
08520,bottom,train/08520.png,pure
08521,top,train/08521.png,pure
08522,top,train/08522.png,broken
08523,top,train/08523.png,pure
08524,bottom,train/08524.png,pure
08525,bottom,train/08525.png,discolored
08526,top,train/08526.png,silkcut
08527,top,train/08527.png,pure
08528,bottom,train/08528.png,pure
08529,bottom,train/08529.png,discolored
08530,top,train/08530.png,pure
08531,top,train/08531.png,pure
08533,bottom,train/08533.png,pure
08534,top,train/08534.png,pure
08535,top,train/08535.png,pure
08537,top,train/08537.png,broken
08538,bottom,train/08538.png,broken
08540,top,train/08540.png,pure
08541,bottom,train/08541.png,silkcut
08542,top,train/08542.png,discolored
08543,top,train/08543.png,pure
08544,bottom,train/08544.png,pure
08546,bottom,train/08546.png,broken
08547,top,train/08547.png,broken
08548,top,train/08548.png,broken
08549,bottom,train/08549.png,pure
08550,top,train/08550.png,pure
08551,top,train/08551.png,pure
08552,top,train/08552.png,silkcut
08555,top,train/08555.png,discolored
08556,bottom,train/08556.png,pure
08557,top,train/08557.png,broken
08558,bottom,train/08558.png,pure
08559,bottom,train/08559.png,broken
08560,bottom,train/08560.png,pure
08563,top,train/08563.png,discolored
08564,top,train/08564.png,discolored
08565,top,train/08565.png,discolored
08566,bottom,train/08566.png,broken
08567,top,train/08567.png,discolored
08568,top,train/08568.png,silkcut
08573,bottom,train/08573.png,pure
08574,top,train/08574.png,discolored
08575,bottom,train/08575.png,silkcut
08576,top,train/08576.png,broken
08577,bottom,train/08577.png,broken
08578,bottom,train/08578.png,pure
08579,top,train/08579.png,discolored
08580,bottom,train/08580.png,broken
08581,bottom,train/08581.png,silkcut
08582,top,train/08582.png,broken
08583,top,train/08583.png,pure
08584,bottom,train/08584.png,pure
08585,bottom,train/08585.png,pure
08587,top,train/08587.png,silkcut
08588,bottom,train/08588.png,broken
08589,bottom,train/08589.png,pure
08590,bottom,train/08590.png,pure
08591,top,train/08591.png,broken
08593,bottom,train/08593.png,discolored
08594,bottom,train/08594.png,pure
08595,top,train/08595.png,silkcut
08597,bottom,train/08597.png,pure
08598,top,train/08598.png,silkcut
08599,bottom,train/08599.png,broken
08600,bottom,train/08600.png,pure
08601,top,train/08601.png,pure
08602,bottom,train/08602.png,pure
08603,top,train/08603.png,pure
08604,bottom,train/08604.png,discolored
08606,bottom,train/08606.png,broken
08608,bottom,train/08608.png,pure
08609,top,train/08609.png,broken
08610,bottom,train/08610.png,discolored
08611,top,train/08611.png,discolored
08612,top,train/08612.png,pure
08613,bottom,train/08613.png,broken
08616,top,train/08616.png,broken
08617,bottom,train/08617.png,pure
08618,top,train/08618.png,discolored
08619,top,train/08619.png,silkcut
08620,top,train/08620.png,pure
08621,bottom,train/08621.png,pure
08622,bottom,train/08622.png,pure
08623,top,train/08623.png,pure
08624,top,train/08624.png,broken
08625,bottom,train/08625.png,pure
08626,bottom,train/08626.png,discolored
08627,bottom,train/08627.png,broken
08628,top,train/08628.png,broken
08629,top,train/08629.png,broken
08630,bottom,train/08630.png,pure
08631,bottom,train/08631.png,pure
08633,top,train/08633.png,pure
08635,bottom,train/08635.png,pure
08636,bottom,train/08636.png,silkcut
08637,bottom,train/08637.png,broken
08638,top,train/08638.png,pure
08639,top,train/08639.png,pure
08640,bottom,train/08640.png,silkcut
08641,bottom,train/08641.png,pure
08642,top,train/08642.png,broken
08644,top,train/08644.png,pure
08646,top,train/08646.png,broken
08647,top,train/08647.png,discolored
08648,bottom,train/08648.png,discolored
08649,top,train/08649.png,broken
08650,top,train/08650.png,broken
08651,bottom,train/08651.png,discolored
08652,top,train/08652.png,broken
08653,top,train/08653.png,pure
08655,top,train/08655.png,broken
08657,bottom,train/08657.png,pure
08658,bottom,train/08658.png,pure
08659,top,train/08659.png,broken
08660,top,train/08660.png,pure
08661,top,train/08661.png,pure
08662,bottom,train/08662.png,silkcut
08664,top,train/08664.png,pure
08666,bottom,train/08666.png,broken
08667,top,train/08667.png,broken
08668,top,train/08668.png,pure
08671,bottom,train/08671.png,pure
08672,bottom,train/08672.png,pure
08673,top,train/08673.png,pure
08674,top,train/08674.png,broken
08675,bottom,train/08675.png,pure
08676,top,train/08676.png,discolored
08677,bottom,train/08677.png,silkcut
08678,bottom,train/08678.png,pure
08679,top,train/08679.png,discolored
08680,bottom,train/08680.png,pure
08681,top,train/08681.png,pure
08682,top,train/08682.png,broken
08683,top,train/08683.png,pure
08684,top,train/08684.png,discolored
08686,bottom,train/08686.png,discolored
08687,bottom,train/08687.png,broken
08688,bottom,train/08688.png,discolored
08690,bottom,train/08690.png,discolored
08691,top,train/08691.png,pure
08692,top,train/08692.png,discolored
08693,bottom,train/08693.png,pure
08694,bottom,train/08694.png,broken
08695,bottom,train/08695.png,pure
08696,top,train/08696.png,pure
08697,bottom,train/08697.png,pure
08699,top,train/08699.png,broken
08700,bottom,train/08700.png,pure
08701,top,train/08701.png,pure
08703,top,train/08703.png,discolored
08704,top,train/08704.png,discolored
08705,bottom,train/08705.png,broken
08706,bottom,train/08706.png,broken
08708,bottom,train/08708.png,pure
08710,top,train/08710.png,silkcut
08711,bottom,train/08711.png,broken
08713,bottom,train/08713.png,pure
08717,top,train/08717.png,discolored
08720,bottom,train/08720.png,pure
08721,bottom,train/08721.png,pure
08722,top,train/08722.png,discolored
08725,bottom,train/08725.png,pure
08726,bottom,train/08726.png,broken
08728,top,train/08728.png,pure
08729,bottom,train/08729.png,pure
08730,bottom,train/08730.png,discolored
08731,bottom,train/08731.png,discolored
08734,top,train/08734.png,pure
08735,bottom,train/08735.png,pure
08736,bottom,train/08736.png,broken
08737,top,train/08737.png,silkcut
08738,bottom,train/08738.png,pure
08739,top,train/08739.png,broken
08740,top,train/08740.png,broken
08741,bottom,train/08741.png,pure
08742,top,train/08742.png,pure
08744,bottom,train/08744.png,discolored
08745,top,train/08745.png,silkcut
08747,bottom,train/08747.png,pure
08748,top,train/08748.png,broken
08749,top,train/08749.png,discolored
08750,bottom,train/08750.png,broken
08753,bottom,train/08753.png,pure
08755,bottom,train/08755.png,silkcut
08756,bottom,train/08756.png,pure
08757,bottom,train/08757.png,broken
08758,top,train/08758.png,silkcut
08759,top,train/08759.png,discolored
08760,bottom,train/08760.png,pure
08761,top,train/08761.png,silkcut
08764,top,train/08764.png,broken
08765,bottom,train/08765.png,discolored
08767,bottom,train/08767.png,broken
08768,top,train/08768.png,discolored
08770,top,train/08770.png,pure
08771,bottom,train/08771.png,discolored
08772,bottom,train/08772.png,broken
08773,top,train/08773.png,discolored
08774,bottom,train/08774.png,broken
08775,top,train/08775.png,pure
08777,top,train/08777.png,pure
08778,bottom,train/08778.png,broken
08779,top,train/08779.png,pure
08780,bottom,train/08780.png,broken
08781,top,train/08781.png,broken
08782,bottom,train/08782.png,pure
08783,top,train/08783.png,discolored
08784,bottom,train/08784.png,pure
08786,top,train/08786.png,pure
08787,top,train/08787.png,silkcut
08788,top,train/08788.png,broken
08790,top,train/08790.png,broken
08792,top,train/08792.png,discolored
08793,bottom,train/08793.png,broken
08794,bottom,train/08794.png,broken
08795,top,train/08795.png,broken
08796,bottom,train/08796.png,pure
08797,bottom,train/08797.png,pure
08798,bottom,train/08798.png,silkcut
08800,bottom,train/08800.png,broken
08801,top,train/08801.png,pure
08802,bottom,train/08802.png,pure
08803,bottom,train/08803.png,silkcut
08805,bottom,train/08805.png,pure
08806,top,train/08806.png,pure
08807,bottom,train/08807.png,pure
08809,top,train/08809.png,silkcut
08810,top,train/08810.png,pure
08811,top,train/08811.png,pure
08812,top,train/08812.png,pure
08813,bottom,train/08813.png,pure
08814,top,train/08814.png,broken
08815,top,train/08815.png,broken
08816,top,train/08816.png,pure
08817,bottom,train/08817.png,broken
08818,top,train/08818.png,pure
08819,top,train/08819.png,broken
08820,bottom,train/08820.png,broken
08821,bottom,train/08821.png,pure
08823,bottom,train/08823.png,discolored
08824,bottom,train/08824.png,broken
08825,bottom,train/08825.png,pure
08826,bottom,train/08826.png,discolored
08827,top,train/08827.png,broken
08828,top,train/08828.png,pure
08829,top,train/08829.png,pure
08830,bottom,train/08830.png,pure
08831,bottom,train/08831.png,pure
08832,bottom,train/08832.png,discolored
08833,top,train/08833.png,pure
08834,top,train/08834.png,broken
08835,bottom,train/08835.png,pure
08837,bottom,train/08837.png,silkcut
08839,top,train/08839.png,pure
08840,top,train/08840.png,pure
08842,top,train/08842.png,pure
08843,bottom,train/08843.png,discolored
08844,bottom,train/08844.png,pure
08845,top,train/08845.png,silkcut
08846,bottom,train/08846.png,pure
08847,bottom,train/08847.png,pure
08848,bottom,train/08848.png,discolored
08851,bottom,train/08851.png,pure
08852,top,train/08852.png,pure
08853,top,train/08853.png,broken
08854,top,train/08854.png,broken
08855,top,train/08855.png,discolored
08856,top,train/08856.png,broken
08858,bottom,train/08858.png,pure
08859,top,train/08859.png,broken
08860,top,train/08860.png,broken
08861,bottom,train/08861.png,discolored
08862,top,train/08862.png,broken
08864,bottom,train/08864.png,discolored
08865,bottom,train/08865.png,discolored
08866,bottom,train/08866.png,pure
08868,top,train/08868.png,broken
08869,bottom,train/08869.png,pure
08871,bottom,train/08871.png,pure
08872,top,train/08872.png,pure
08873,bottom,train/08873.png,silkcut
08874,bottom,train/08874.png,silkcut
08875,top,train/08875.png,pure
08876,bottom,train/08876.png,pure
08877,bottom,train/08877.png,discolored
08880,bottom,train/08880.png,pure
08882,top,train/08882.png,pure
08883,top,train/08883.png,pure
08884,bottom,train/08884.png,discolored
08886,bottom,train/08886.png,silkcut
08887,bottom,train/08887.png,broken
08889,bottom,train/08889.png,pure
08890,bottom,train/08890.png,pure
08891,top,train/08891.png,broken
08892,top,train/08892.png,broken
08893,bottom,train/08893.png,pure
08894,bottom,train/08894.png,pure
08895,bottom,train/08895.png,silkcut
08896,bottom,train/08896.png,silkcut
08897,bottom,train/08897.png,broken
08898,top,train/08898.png,pure
08899,top,train/08899.png,broken
08900,bottom,train/08900.png,broken
08901,top,train/08901.png,broken
08903,top,train/08903.png,discolored
08904,bottom,train/08904.png,broken
08905,top,train/08905.png,pure
08906,top,train/08906.png,broken
08907,top,train/08907.png,discolored
08908,bottom,train/08908.png,broken
08909,bottom,train/08909.png,broken
08910,bottom,train/08910.png,broken
08911,top,train/08911.png,pure
08912,bottom,train/08912.png,broken
08913,top,train/08913.png,discolored
08914,bottom,train/08914.png,pure
08915,top,train/08915.png,broken
08916,bottom,train/08916.png,broken
08917,top,train/08917.png,pure
08918,bottom,train/08918.png,broken
08919,top,train/08919.png,silkcut
08920,bottom,train/08920.png,pure
08921,bottom,train/08921.png,silkcut
08922,bottom,train/08922.png,broken
08923,top,train/08923.png,silkcut
08924,bottom,train/08924.png,pure
08926,bottom,train/08926.png,broken
08928,bottom,train/08928.png,broken
08929,bottom,train/08929.png,pure
08930,top,train/08930.png,broken
08931,top,train/08931.png,broken
08932,bottom,train/08932.png,discolored
08933,top,train/08933.png,pure
08934,top,train/08934.png,broken
08935,top,train/08935.png,broken
08936,bottom,train/08936.png,broken
08937,bottom,train/08937.png,silkcut
08938,top,train/08938.png,broken
08939,top,train/08939.png,pure
08940,bottom,train/08940.png,discolored
08941,bottom,train/08941.png,pure
08942,bottom,train/08942.png,discolored
08943,top,train/08943.png,pure
08944,bottom,train/08944.png,pure
08945,bottom,train/08945.png,pure
08946,top,train/08946.png,broken
08948,bottom,train/08948.png,broken
08949,top,train/08949.png,silkcut
08951,top,train/08951.png,broken
08954,top,train/08954.png,broken
08955,bottom,train/08955.png,pure
08956,top,train/08956.png,pure
08957,top,train/08957.png,broken
08958,bottom,train/08958.png,pure
08960,bottom,train/08960.png,broken
08963,top,train/08963.png,discolored
08965,bottom,train/08965.png,discolored
08966,top,train/08966.png,broken
08967,bottom,train/08967.png,broken
08969,bottom,train/08969.png,broken
08971,bottom,train/08971.png,pure
08972,top,train/08972.png,pure
08973,bottom,train/08973.png,pure
08974,bottom,train/08974.png,broken
08975,top,train/08975.png,pure
08976,bottom,train/08976.png,discolored
08977,top,train/08977.png,discolored
08979,bottom,train/08979.png,pure
08981,top,train/08981.png,discolored
08982,top,train/08982.png,broken
08983,top,train/08983.png,broken
08984,top,train/08984.png,pure
08985,bottom,train/08985.png,pure
08986,top,train/08986.png,pure
08987,bottom,train/08987.png,silkcut
08988,bottom,train/08988.png,pure
08989,bottom,train/08989.png,broken
08990,bottom,train/08990.png,silkcut
08991,bottom,train/08991.png,pure
08992,top,train/08992.png,pure
08994,top,train/08994.png,silkcut
08996,top,train/08996.png,broken
08997,top,train/08997.png,broken
08998,top,train/08998.png,broken
08999,top,train/08999.png,broken
09000,top,train/09000.png,pure
09003,top,train/09003.png,discolored
09004,top,train/09004.png,broken
09005,bottom,train/09005.png,broken
09006,top,train/09006.png,pure
09007,top,train/09007.png,broken
09008,bottom,train/09008.png,pure
09009,bottom,train/09009.png,discolored
09010,bottom,train/09010.png,pure
09011,top,train/09011.png,broken
09012,bottom,train/09012.png,broken
09013,bottom,train/09013.png,discolored
09015,top,train/09015.png,broken
09016,bottom,train/09016.png,broken
09017,bottom,train/09017.png,pure
09018,bottom,train/09018.png,pure
09020,bottom,train/09020.png,pure
09021,bottom,train/09021.png,broken
09022,bottom,train/09022.png,pure
09023,bottom,train/09023.png,pure
09024,top,train/09024.png,pure
09025,bottom,train/09025.png,pure
09026,bottom,train/09026.png,pure
09027,bottom,train/09027.png,silkcut
09028,top,train/09028.png,pure
09029,top,train/09029.png,pure
09030,bottom,train/09030.png,pure
09031,bottom,train/09031.png,discolored
09033,bottom,train/09033.png,broken
09034,bottom,train/09034.png,broken
09035,top,train/09035.png,discolored
09038,bottom,train/09038.png,pure
09040,top,train/09040.png,discolored
09041,top,train/09041.png,pure
09042,top,train/09042.png,pure
09043,top,train/09043.png,broken
09044,top,train/09044.png,discolored
09045,bottom,train/09045.png,pure
09046,bottom,train/09046.png,broken
09047,top,train/09047.png,pure
09048,top,train/09048.png,discolored
09049,top,train/09049.png,broken
09050,bottom,train/09050.png,pure
09051,top,train/09051.png,pure
09053,top,train/09053.png,broken
09055,top,train/09055.png,broken
09056,bottom,train/09056.png,pure
09057,top,train/09057.png,pure
09060,bottom,train/09060.png,discolored
09061,bottom,train/09061.png,broken
09062,bottom,train/09062.png,pure
09063,bottom,train/09063.png,broken
09064,bottom,train/09064.png,silkcut
09065,top,train/09065.png,broken
09066,top,train/09066.png,broken
09067,bottom,train/09067.png,pure
09068,top,train/09068.png,broken
09069,bottom,train/09069.png,pure
09071,top,train/09071.png,broken
09072,top,train/09072.png,broken
09073,bottom,train/09073.png,pure
09074,top,train/09074.png,broken
09076,bottom,train/09076.png,pure
09077,bottom,train/09077.png,broken
09078,bottom,train/09078.png,pure
09079,top,train/09079.png,broken
09080,top,train/09080.png,pure
09081,bottom,train/09081.png,broken
09082,top,train/09082.png,broken
09083,top,train/09083.png,pure
09085,bottom,train/09085.png,pure
09086,bottom,train/09086.png,discolored
09087,bottom,train/09087.png,silkcut
09088,top,train/09088.png,broken
09089,top,train/09089.png,pure
09090,bottom,train/09090.png,pure
09092,bottom,train/09092.png,pure
09093,top,train/09093.png,pure
09094,bottom,train/09094.png,discolored
09096,bottom,train/09096.png,pure
09097,top,train/09097.png,pure
09098,top,train/09098.png,broken
09099,top,train/09099.png,broken
09101,bottom,train/09101.png,pure
09104,bottom,train/09104.png,pure
09105,bottom,train/09105.png,broken
09106,top,train/09106.png,broken
09107,top,train/09107.png,pure
09108,bottom,train/09108.png,silkcut
09109,bottom,train/09109.png,broken
09110,bottom,train/09110.png,silkcut
09111,top,train/09111.png,pure
09112,top,train/09112.png,silkcut
09113,bottom,train/09113.png,pure
09114,bottom,train/09114.png,broken
09116,bottom,train/09116.png,pure
09117,top,train/09117.png,pure
09118,top,train/09118.png,discolored
09120,top,train/09120.png,pure
09121,top,train/09121.png,discolored
09122,bottom,train/09122.png,discolored
09123,bottom,train/09123.png,discolored
09125,top,train/09125.png,pure
09126,bottom,train/09126.png,pure
09127,top,train/09127.png,silkcut
09128,bottom,train/09128.png,broken
09129,top,train/09129.png,discolored
09131,top,train/09131.png,pure
09132,bottom,train/09132.png,pure
09133,bottom,train/09133.png,broken
09134,top,train/09134.png,discolored
09135,bottom,train/09135.png,pure
09136,bottom,train/09136.png,broken
09137,bottom,train/09137.png,broken
09141,top,train/09141.png,pure
09142,top,train/09142.png,pure
09143,bottom,train/09143.png,broken
09144,top,train/09144.png,silkcut
09145,top,train/09145.png,silkcut
09146,top,train/09146.png,broken
09147,top,train/09147.png,discolored
09148,bottom,train/09148.png,pure
09149,top,train/09149.png,broken
09150,top,train/09150.png,pure
09153,top,train/09153.png,broken
09154,top,train/09154.png,pure
09157,bottom,train/09157.png,pure
09158,top,train/09158.png,broken
09159,top,train/09159.png,broken
09160,top,train/09160.png,pure
09161,top,train/09161.png,discolored
09162,bottom,train/09162.png,pure
09163,bottom,train/09163.png,silkcut
09164,top,train/09164.png,broken
09168,bottom,train/09168.png,pure
09169,top,train/09169.png,broken
09170,bottom,train/09170.png,broken
09172,top,train/09172.png,silkcut
09173,bottom,train/09173.png,pure
09174,top,train/09174.png,silkcut
09176,top,train/09176.png,pure
09177,bottom,train/09177.png,discolored
09178,bottom,train/09178.png,pure
09179,top,train/09179.png,pure
09181,top,train/09181.png,discolored
09182,bottom,train/09182.png,silkcut
09183,bottom,train/09183.png,pure
09184,top,train/09184.png,broken
09185,top,train/09185.png,discolored
09186,top,train/09186.png,silkcut
09187,top,train/09187.png,broken
09189,top,train/09189.png,discolored
09190,bottom,train/09190.png,broken
09191,top,train/09191.png,pure
09192,bottom,train/09192.png,broken
09193,top,train/09193.png,silkcut
09195,bottom,train/09195.png,broken
09196,bottom,train/09196.png,pure
09197,top,train/09197.png,discolored
09198,bottom,train/09198.png,silkcut
09200,top,train/09200.png,broken
09201,bottom,train/09201.png,broken
09202,top,train/09202.png,pure
09203,top,train/09203.png,broken
09204,bottom,train/09204.png,discolored
09205,bottom,train/09205.png,silkcut
09206,bottom,train/09206.png,broken
09207,top,train/09207.png,broken
09208,bottom,train/09208.png,pure
09209,top,train/09209.png,pure
09210,top,train/09210.png,discolored
09211,bottom,train/09211.png,pure
09212,bottom,train/09212.png,pure
09213,bottom,train/09213.png,silkcut
09214,bottom,train/09214.png,pure
09216,top,train/09216.png,discolored
09217,top,train/09217.png,pure
09218,top,train/09218.png,pure
09219,top,train/09219.png,discolored
09220,top,train/09220.png,pure
09221,top,train/09221.png,silkcut
09222,top,train/09222.png,pure
09223,top,train/09223.png,pure
09224,bottom,train/09224.png,broken
09225,top,train/09225.png,pure
09226,top,train/09226.png,pure
09227,top,train/09227.png,broken
09230,top,train/09230.png,pure
09231,top,train/09231.png,discolored
09232,top,train/09232.png,broken
09233,top,train/09233.png,discolored
09234,bottom,train/09234.png,broken
09235,bottom,train/09235.png,pure
09236,bottom,train/09236.png,broken
09238,top,train/09238.png,broken
09239,top,train/09239.png,broken
09240,bottom,train/09240.png,pure
09241,top,train/09241.png,pure
09242,bottom,train/09242.png,broken
09243,top,train/09243.png,silkcut
09244,top,train/09244.png,pure
09245,bottom,train/09245.png,broken
09246,bottom,train/09246.png,pure
09247,bottom,train/09247.png,pure
09248,top,train/09248.png,pure
09249,top,train/09249.png,broken
09250,bottom,train/09250.png,pure
09251,bottom,train/09251.png,pure
09252,top,train/09252.png,pure
09254,top,train/09254.png,pure
09255,top,train/09255.png,pure
09256,top,train/09256.png,broken
09257,top,train/09257.png,silkcut
09258,top,train/09258.png,pure
09259,bottom,train/09259.png,broken
09260,top,train/09260.png,silkcut
09261,bottom,train/09261.png,broken
09262,bottom,train/09262.png,pure
09263,top,train/09263.png,broken
09264,top,train/09264.png,pure
09265,top,train/09265.png,broken
09266,top,train/09266.png,discolored
09267,bottom,train/09267.png,silkcut
09268,top,train/09268.png,pure
09269,bottom,train/09269.png,pure
09270,top,train/09270.png,pure
09271,top,train/09271.png,pure
09273,top,train/09273.png,discolored
09274,bottom,train/09274.png,discolored
09275,top,train/09275.png,broken
09276,top,train/09276.png,pure
09277,top,train/09277.png,broken
09278,top,train/09278.png,pure
09279,bottom,train/09279.png,broken
09282,bottom,train/09282.png,pure
09283,bottom,train/09283.png,pure
09285,top,train/09285.png,discolored
09287,bottom,train/09287.png,broken
09288,bottom,train/09288.png,pure
09290,top,train/09290.png,broken
09291,top,train/09291.png,broken
09292,bottom,train/09292.png,discolored
09293,top,train/09293.png,silkcut
09295,top,train/09295.png,pure
09296,top,train/09296.png,pure
09297,top,train/09297.png,broken
09298,bottom,train/09298.png,pure
09300,bottom,train/09300.png,pure
09301,bottom,train/09301.png,discolored
09302,top,train/09302.png,broken
09304,bottom,train/09304.png,broken
09306,top,train/09306.png,broken
09307,bottom,train/09307.png,pure
09308,bottom,train/09308.png,discolored
09309,bottom,train/09309.png,discolored
09310,bottom,train/09310.png,broken
09311,top,train/09311.png,broken
09312,top,train/09312.png,broken
09313,bottom,train/09313.png,pure
09314,top,train/09314.png,discolored
09316,top,train/09316.png,discolored
09317,top,train/09317.png,broken
09318,bottom,train/09318.png,broken
09319,top,train/09319.png,broken
09320,top,train/09320.png,broken
09321,top,train/09321.png,broken
09322,top,train/09322.png,pure
09323,top,train/09323.png,pure
09324,top,train/09324.png,pure
09325,top,train/09325.png,broken
09326,bottom,train/09326.png,pure
09327,bottom,train/09327.png,pure
09328,top,train/09328.png,pure
09329,top,train/09329.png,discolored
09330,top,train/09330.png,pure
09331,bottom,train/09331.png,pure
09332,bottom,train/09332.png,pure
09335,bottom,train/09335.png,broken
09336,bottom,train/09336.png,pure
09337,top,train/09337.png,pure
09338,bottom,train/09338.png,silkcut
09339,top,train/09339.png,broken
09341,top,train/09341.png,discolored
09342,bottom,train/09342.png,silkcut
09343,top,train/09343.png,broken
09344,top,train/09344.png,pure
09345,bottom,train/09345.png,broken
09346,bottom,train/09346.png,broken
09347,bottom,train/09347.png,pure
09348,bottom,train/09348.png,discolored
09350,bottom,train/09350.png,pure
09351,bottom,train/09351.png,broken
09352,top,train/09352.png,discolored
09354,top,train/09354.png,pure
09355,top,train/09355.png,broken
09356,bottom,train/09356.png,pure
09357,top,train/09357.png,discolored
09358,top,train/09358.png,silkcut
09360,bottom,train/09360.png,pure
09361,top,train/09361.png,discolored
09362,top,train/09362.png,discolored
09363,top,train/09363.png,silkcut
09365,top,train/09365.png,silkcut
09366,bottom,train/09366.png,broken
09367,bottom,train/09367.png,pure
09368,top,train/09368.png,silkcut
09369,bottom,train/09369.png,pure
09370,bottom,train/09370.png,broken
09371,bottom,train/09371.png,silkcut
09373,bottom,train/09373.png,broken
09374,top,train/09374.png,pure
09375,top,train/09375.png,broken
09376,top,train/09376.png,discolored
09377,bottom,train/09377.png,pure
09379,bottom,train/09379.png,pure
09381,top,train/09381.png,discolored
09382,top,train/09382.png,broken
09384,top,train/09384.png,silkcut
09385,bottom,train/09385.png,pure
09387,top,train/09387.png,broken
09389,bottom,train/09389.png,pure
09390,top,train/09390.png,broken
09391,bottom,train/09391.png,silkcut
09392,bottom,train/09392.png,pure
09393,top,train/09393.png,pure
09394,bottom,train/09394.png,pure
09395,top,train/09395.png,pure
09396,top,train/09396.png,pure
09397,top,train/09397.png,broken
09398,top,train/09398.png,pure
09399,top,train/09399.png,discolored
09400,bottom,train/09400.png,discolored
09402,top,train/09402.png,silkcut
09405,bottom,train/09405.png,discolored
09406,bottom,train/09406.png,broken
09407,bottom,train/09407.png,pure
09408,top,train/09408.png,discolored
09410,bottom,train/09410.png,discolored
09411,top,train/09411.png,broken
09412,top,train/09412.png,broken
09413,top,train/09413.png,broken
09414,top,train/09414.png,pure
09416,bottom,train/09416.png,pure
09417,bottom,train/09417.png,pure
09418,top,train/09418.png,discolored
09419,bottom,train/09419.png,pure
09420,top,train/09420.png,discolored
09423,top,train/09423.png,discolored
09424,top,train/09424.png,broken
09425,bottom,train/09425.png,silkcut
09426,bottom,train/09426.png,broken
09427,bottom,train/09427.png,broken
09428,bottom,train/09428.png,silkcut
09429,top,train/09429.png,pure
09430,bottom,train/09430.png,broken
09431,top,train/09431.png,broken
09432,bottom,train/09432.png,broken
09433,bottom,train/09433.png,pure
09434,top,train/09434.png,discolored
09435,top,train/09435.png,broken
09436,top,train/09436.png,pure
09437,top,train/09437.png,silkcut
09438,bottom,train/09438.png,broken
09439,bottom,train/09439.png,broken
09441,bottom,train/09441.png,broken
09442,top,train/09442.png,broken
09444,top,train/09444.png,discolored
09445,bottom,train/09445.png,pure
09446,top,train/09446.png,pure
09447,top,train/09447.png,pure
09448,top,train/09448.png,broken
09449,bottom,train/09449.png,broken
09450,bottom,train/09450.png,broken
09451,bottom,train/09451.png,silkcut
09452,top,train/09452.png,discolored
09453,bottom,train/09453.png,broken
09456,top,train/09456.png,pure
09457,bottom,train/09457.png,discolored
09458,top,train/09458.png,broken
09459,top,train/09459.png,broken
09460,bottom,train/09460.png,pure
09461,bottom,train/09461.png,pure
09463,top,train/09463.png,broken
09464,top,train/09464.png,broken
09465,bottom,train/09465.png,discolored
09466,bottom,train/09466.png,discolored
09467,bottom,train/09467.png,broken
09469,top,train/09469.png,pure
09471,top,train/09471.png,discolored
09472,top,train/09472.png,broken
09473,top,train/09473.png,broken
09474,bottom,train/09474.png,discolored
09475,top,train/09475.png,pure
09476,top,train/09476.png,broken
09478,bottom,train/09478.png,pure
09480,top,train/09480.png,pure
09481,bottom,train/09481.png,pure
09482,top,train/09482.png,pure
09483,top,train/09483.png,pure
09485,top,train/09485.png,discolored
09486,bottom,train/09486.png,pure
